innings,over,ball,legal_ball_index,team_score,wickets_lost,balls_left,current_run_rate,required_run_rate,runs_needed,pressure_index,recent_runs_6,recent_wickets_12,is_powerplay,is_middle_overs,is_death_overs,batting_team_code,bowling_team_code,venue_code
2,8,7,54,71,1,66,7.888888888888889,5.2727272727272725,58,53.8,12.0,0.0,0,1,0,16,0,23
2,9,1,55,72,1,65,7.8545454545454545,5.2615384615384615,57,53.92,12.0,0.0,0,1,0,16,0,23
2,9,2,56,73,1,64,7.821428571428571,5.25,56,54.04,12.0,0.0,0,1,0,16,0,23
2,9,3,57,79,1,63,8.31578947368421,4.761904761904762,50,50.59,14.0,0.0,0,1,0,16,0,23
2,9,4,58,80,1,62,8.275862068965518,4.741935483870968,49,50.65,14.0,0.0,0,1,0,16,0,23
2,9,5,59,80,2,61,8.135593220338983,4.819672131147541,49,54.44,10.0,1.0,0,1,0,16,0,23
2,9,6,60,80,2,60,8.0,4.9,49,55.25,9.0,1.0,0,1,0,16,0,23
2,10,1,61,81,2,59,7.967213114754099,4.88135593220339,48,55.32,9.0,1.0,0,1,0,16,0,23
2,10,2,62,81,2,58,7.838709677419355,4.9655172413793105,48,56.16,8.0,1.0,0,1,0,16,0,23
2,10,3,63,81,2,57,7.714285714285714,5.052631578947368,48,57.02,2.0,1.0,0,1,0,16,0,23
2,10,4,64,81,2,56,7.59375,5.142857142857143,48,57.9,1.0,1.0,0,1,0,16,0,23
2,10,5,65,81,2,55,7.476923076923077,5.236363636363636,48,58.81,1.0,1.0,0,1,0,16,0,23
2,10,6,66,81,2,54,7.363636363636363,5.333333333333333,48,59.75,1.0,1.0,0,1,0,16,0,23
2,11,1,67,82,2,53,7.343283582089552,5.320754716981132,47,59.86,1.0,1.0,0,1,0,16,0,23
2,11,2,68,83,2,52,7.323529411764706,5.3076923076923075,46,59.97,2.0,1.0,0,1,0,16,0,23
2,11,3,69,84,2,51,7.304347826086956,5.294117647058823,45,60.08,3.0,1.0,0,1,0,16,0,23
2,11,4,70,84,2,50,7.2,5.4,45,61.08,3.0,1.0,0,1,0,16,0,23
2,11,5,71,85,2,49,7.183098591549296,5.387755102040816,44,61.2,4.0,0.0,0,1,0,16,0,23
2,11,6,72,86,2,48,7.166666666666667,5.375,43,61.31,5.0,0.0,0,1,0,16,0,23
2,11,7,72,86,2,48,7.166666666666667,5.375,43,61.31,4.0,0.0,0,1,0,16,0,23
2,11,8,72,88,2,48,7.333333333333333,5.125,41,59.44,5.0,0.0,0,1,0,16,0,23
2,12,1,73,88,2,47,7.232876712328767,5.23404255319149,41,60.46,4.0,0.0,0,1,0,16,0,23
2,12,2,74,89,2,46,7.216216216216216,5.217391304347826,40,60.55,5.0,0.0,0,1,0,16,0,23
2,12,3,75,90,2,45,7.2,5.2,39,60.62,5.0,0.0,0,1,0,16,0,23
2,12,4,76,94,2,44,7.421052631578948,4.7727272727272725,35,57.63,8.0,0.0,0,1,0,16,0,23
2,12,5,77,94,2,43,7.324675324675325,4.883720930232558,35,58.67,8.0,0.0,0,1,0,16,0,23
2,12,6,78,95,2,42,7.3076923076923075,4.857142857142857,34,58.68,7.0,0.0,0,1,0,16,0,23
2,13,1,79,95,2,41,7.215189873417722,4.975609756097561,34,59.78,7.0,0.0,0,1,0,16,0,23
2,13,2,80,95,2,40,7.125,5.1,34,60.92,6.0,0.0,0,1,0,16,0,23
2,13,3,81,96,2,39,7.111111111111111,5.076923076923077,33,60.95,6.0,0.0,0,1,0,16,0,23
2,13,4,82,96,2,38,7.024390243902439,5.2105263157894735,33,62.16,2.0,0.0,0,1,0,16,0,23
2,13,5,83,96,2,37,6.9397590361445785,5.351351351351352,33,63.43,2.0,0.0,0,1,0,16,0,23
2,13,6,84,96,2,36,6.857142857142857,5.5,33,64.75,1.0,0.0,0,1,0,16,0,23
2,14,1,85,102,2,35,7.2,4.628571428571429,27,58.42,7.0,0.0,0,1,0,16,0,23
2,14,2,86,102,2,34,7.116279069767442,4.764705882352941,27,59.65,7.0,0.0,0,1,0,16,0,23
2,14,3,87,103,2,33,7.103448275862069,4.7272727272727275,26,59.58,7.0,0.0,0,1,0,16,0,23
2,14,4,88,103,2,32,7.0227272727272725,4.875,26,60.9,7.0,0.0,0,1,0,16,0,23
2,14,5,89,103,2,31,6.943820224719101,5.032258064516129,26,62.28,7.0,0.0,0,1,0,16,0,23
2,14,6,90,104,2,30,6.933333333333334,5.0,25,62.25,8.0,0.0,0,1,0,16,0,23
2,15,1,91,108,2,29,7.1208791208791204,4.344827586206897,21,57.54,6.0,0.0,0,0,1,16,0,23
2,15,2,92,108,2,28,7.043478260869565,4.5,21,58.92,6.0,0.0,0,0,1,16,0,23
2,15,3,93,108,2,27,6.967741935483871,4.666666666666667,21,60.38,5.0,0.0,0,0,1,16,0,23
2,15,4,94,109,2,26,6.957446808510638,4.615384615384615,20,60.2,6.0,0.0,0,0,1,16,0,23
2,15,5,95,110,2,25,6.947368421052632,4.56,19,59.99,7.0,0.0,0,0,1,16,0,23
2,15,6,96,111,2,24,6.9375,4.5,18,59.75,7.0,0.0,0,0,1,16,0,23
2,15,7,96,112,2,24,7.0,4.25,17,57.88,4.0,0.0,0,0,1,16,0,23
2,15,8,96,112,2,24,7.0,4.25,17,57.88,4.0,0.0,0,0,1,16,0,23
2,15,9,96,112,2,24,7.0,4.25,17,57.88,4.0,0.0,0,0,1,16,0,23
2,16,1,97,113,2,23,6.989690721649485,4.173913043478261,16,57.51,4.0,0.0,0,0,1,16,0,23
2,16,2,98,114,2,22,6.979591836734694,4.090909090909091,15,57.1,4.0,0.0,0,0,1,16,0,23
2,16,3,99,114,2,21,6.909090909090909,4.285714285714286,15,58.77,3.0,0.0,0,0,1,16,0,23
2,16,4,100,114,2,20,6.84,4.5,15,60.58,2.0,0.0,0,0,1,16,0,23
2,16,5,101,115,2,19,6.8316831683168315,4.421052631578948,14,60.2,3.0,0.0,0,0,1,16,0,23
2,16,6,102,116,2,18,6.823529411764706,4.333333333333333,13,59.75,4.0,0.0,0,0,1,16,0,23
2,17,1,103,117,2,17,6.815533980582524,4.235294117647059,12,59.22,4.0,0.0,0,0,1,16,0,23
2,17,2,104,117,2,16,6.75,4.5,12,61.42,3.0,0.0,0,0,1,16,0,23
2,17,3,105,118,2,15,6.742857142857143,4.4,11,60.87,4.0,0.0,0,0,1,16,0,23
2,17,4,106,124,2,14,7.018867924528302,2.142857142857143,5,44.15,10.0,0.0,0,0,1,16,0,23
2,17,5,107,128,2,13,7.177570093457944,0.46153846153846156,1,31.75,13.0,0.0,0,0,1,16,0,23
2,17,6,108,129,2,12,7.166666666666667,0.0,0,28.5,13.0,0.0,0,0,1,16,0,23
1,0,1,1,0,0,119,0.0,0.0,0,0.21,0.0,0.0,1,0,0,8,10,14
1,0,2,2,0,0,118,0.0,0.0,0,0.42,0.0,0.0,1,0,0,8,10,14
1,0,3,3,0,0,117,0.0,0.0,0,0.63,0.0,0.0,1,0,0,8,10,14
1,0,4,4,0,0,116,0.0,0.0,0,0.83,0.0,0.0,1,0,0,8,10,14
1,0,5,5,1,0,115,1.2,0.0,0,1.04,1.0,0.0,1,0,0,8,10,14
1,0,6,6,1,0,114,1.0,0.0,0,1.25,1.0,0.0,1,0,0,8,10,14
1,1,1,7,2,0,113,1.7142857142857142,0.0,0,1.46,2.0,0.0,1,0,0,8,10,14
1,1,2,8,2,0,112,1.5,0.0,0,1.67,2.0,0.0,1,0,0,8,10,14
1,1,3,9,3,0,111,2.0,0.0,0,1.87,3.0,0.0,1,0,0,8,10,14
1,1,4,10,4,0,110,2.4,0.0,0,2.08,4.0,0.0,1,0,0,8,10,14
1,1,5,11,4,1,109,2.1818181818181817,0.0,0,5.29,3.0,1.0,1,0,0,8,10,14
1,1,6,12,5,1,108,2.5,0.0,0,5.5,4.0,1.0,1,0,0,8,10,14
1,1,7,12,9,1,108,4.5,0.0,0,5.5,7.0,1.0,1,0,0,8,10,14
1,2,1,13,9,1,107,4.153846153846154,0.0,0,5.71,7.0,1.0,1,0,0,8,10,14
1,2,2,14,9,1,106,3.857142857142857,0.0,0,5.92,6.0,1.0,1,0,0,8,10,14
1,2,3,15,11,1,105,4.4,0.0,0,6.12,7.0,1.0,1,0,0,8,10,14
1,2,4,16,12,1,104,4.5,0.0,0,6.33,8.0,1.0,1,0,0,8,10,14
1,2,5,17,12,1,103,4.235294117647059,0.0,0,6.54,7.0,1.0,1,0,0,8,10,14
1,2,6,18,16,1,102,5.333333333333333,0.0,0,6.75,7.0,1.0,1,0,0,8,10,14
1,3,1,19,22,1,101,6.947368421052632,0.0,0,6.96,13.0,1.0,1,0,0,8,10,14
1,3,2,20,22,2,100,6.6,0.0,0,10.17,13.0,2.0,1,0,0,8,10,14
1,3,3,21,26,2,99,7.428571428571429,0.0,0,10.38,15.0,2.0,1,0,0,8,10,14
1,3,4,22,26,2,98,7.090909090909091,0.0,0,10.58,14.0,1.0,1,0,0,8,10,14
1,3,5,23,30,2,97,7.826086956521739,0.0,0,10.79,18.0,1.0,1,0,0,8,10,14
1,3,6,24,30,2,96,7.5,0.0,0,11.0,14.0,1.0,1,0,0,8,10,14
1,4,1,25,31,2,95,7.44,0.0,0,11.21,9.0,1.0,1,0,0,8,10,14
1,4,2,26,35,2,94,8.076923076923077,0.0,0,11.42,13.0,1.0,1,0,0,8,10,14
1,4,3,27,36,2,93,8.0,0.0,0,11.62,10.0,1.0,1,0,0,8,10,14
1,4,4,28,37,2,92,7.928571428571429,0.0,0,11.83,11.0,1.0,1,0,0,8,10,14
1,4,5,29,43,2,91,8.89655172413793,0.0,0,12.04,13.0,1.0,1,0,0,8,10,14
1,4,6,30,44,2,90,8.8,0.0,0,12.25,14.0,1.0,1,0,0,8,10,14
1,5,1,31,44,2,89,8.516129032258064,0.0,0,12.46,13.0,1.0,1,0,0,8,10,14
1,5,2,32,44,2,88,8.25,0.0,0,12.67,9.0,0.0,1,0,0,8,10,14
1,5,3,33,44,2,87,8.0,0.0,0,12.88,8.0,0.0,1,0,0,8,10,14
1,5,4,34,45,2,86,7.9411764705882355,0.0,0,13.08,8.0,0.0,1,0,0,8,10,14
1,5,5,35,45,2,85,7.714285714285714,0.0,0,13.29,2.0,0.0,1,0,0,8,10,14
1,5,6,36,46,2,84,7.666666666666667,0.0,0,13.5,2.0,0.0,1,0,0,8,10,14
1,6,1,37,47,2,83,7.621621621621622,0.0,0,13.71,3.0,0.0,0,1,0,8,10,14
1,6,2,38,48,2,82,7.578947368421052,0.0,0,13.92,4.0,0.0,0,1,0,8,10,14
1,6,3,39,49,2,81,7.538461538461538,0.0,0,14.12,5.0,0.0,0,1,0,8,10,14
1,6,4,40,50,2,80,7.5,0.0,0,14.33,5.0,0.0,0,1,0,8,10,14
1,6,5,41,51,2,79,7.463414634146342,0.0,0,14.54,6.0,0.0,0,1,0,8,10,14
1,6,6,42,52,2,78,7.428571428571429,0.0,0,14.75,6.0,0.0,0,1,0,8,10,14
1,7,1,43,53,2,77,7.395348837209302,0.0,0,14.96,6.0,0.0,0,1,0,8,10,14
1,7,2,44,54,2,76,7.363636363636363,0.0,0,15.17,6.0,0.0,0,1,0,8,10,14
1,7,3,45,54,2,75,7.2,0.0,0,15.38,5.0,0.0,0,1,0,8,10,14
1,7,4,46,58,2,74,7.565217391304348,0.0,0,15.58,8.0,0.0,0,1,0,8,10,14
1,7,5,47,59,2,73,7.531914893617022,0.0,0,15.79,8.0,0.0,0,1,0,8,10,14
1,7,6,48,60,2,72,7.5,0.0,0,16.0,8.0,0.0,0,1,0,8,10,14
1,8,1,49,61,2,71,7.469387755102041,0.0,0,16.21,8.0,0.0,0,1,0,8,10,14
1,8,2,50,65,2,70,7.8,0.0,0,16.42,11.0,0.0,0,1,0,8,10,14
1,8,3,51,66,2,69,7.764705882352941,0.0,0,16.62,12.0,0.0,0,1,0,8,10,14
1,8,4,52,67,2,68,7.730769230769231,0.0,0,16.83,9.0,0.0,0,1,0,8,10,14
1,8,5,53,67,3,67,7.584905660377358,0.0,0,20.04,8.0,1.0,0,1,0,8,10,14
1,8,6,54,68,3,66,7.555555555555555,0.0,0,20.25,8.0,1.0,0,1,0,8,10,14
1,9,1,55,68,3,65,7.418181818181818,0.0,0,20.46,7.0,1.0,0,1,0,8,10,14
1,9,2,56,69,3,64,7.392857142857143,0.0,0,20.67,4.0,1.0,0,1,0,8,10,14
1,9,3,57,70,3,63,7.368421052631579,0.0,0,20.88,4.0,1.0,0,1,0,8,10,14
1,9,4,58,76,3,62,7.862068965517241,0.0,0,21.08,9.0,1.0,0,1,0,8,10,14
1,9,5,59,77,3,61,7.830508474576271,0.0,0,21.29,10.0,1.0,0,1,0,8,10,14
1,9,6,60,81,3,60,8.1,0.0,0,21.5,13.0,1.0,0,1,0,8,10,14
1,10,1,61,85,3,59,8.360655737704919,0.0,0,21.71,17.0,1.0,0,1,0,8,10,14
1,10,2,62,89,3,58,8.612903225806452,0.0,0,21.92,20.0,1.0,0,1,0,8,10,14
1,10,3,63,90,3,57,8.571428571428571,0.0,0,22.12,20.0,1.0,0,1,0,8,10,14
1,10,4,64,91,3,56,8.53125,0.0,0,22.33,15.0,1.0,0,1,0,8,10,14
1,10,5,65,92,3,55,8.492307692307692,0.0,0,22.54,15.0,0.0,0,1,0,8,10,14
1,10,6,66,96,3,54,8.727272727272727,0.0,0,22.75,15.0,0.0,0,1,0,8,10,14
1,11,1,67,97,3,53,8.686567164179104,0.0,0,22.96,12.0,0.0,0,1,0,8,10,14
1,11,2,68,98,3,52,8.647058823529411,0.0,0,23.17,9.0,0.0,0,1,0,8,10,14
1,11,3,69,98,3,51,8.521739130434783,0.0,0,23.38,8.0,0.0,0,1,0,8,10,14
1,11,4,70,98,3,50,8.4,0.0,0,23.58,7.0,0.0,0,1,0,8,10,14
1,11,5,71,99,3,49,8.366197183098592,0.0,0,23.79,7.0,0.0,0,1,0,8,10,14
1,11,6,72,100,3,48,8.333333333333334,0.0,0,24.0,4.0,0.0,0,1,0,8,10,14
1,12,1,73,101,3,47,8.301369863013699,0.0,0,24.21,4.0,0.0,0,1,0,8,10,14
1,12,2,74,102,3,46,8.27027027027027,0.0,0,24.42,4.0,0.0,0,1,0,8,10,14
1,12,3,75,102,3,45,8.16,0.0,0,24.62,4.0,0.0,0,1,0,8,10,14
1,12,4,76,102,3,44,8.052631578947368,0.0,0,24.83,4.0,0.0,0,1,0,8,10,14
1,12,5,77,103,3,43,8.025974025974026,0.0,0,25.04,4.0,0.0,0,1,0,8,10,14
1,12,6,78,104,3,42,8.0,0.0,0,25.25,4.0,0.0,0,1,0,8,10,14
1,13,1,79,104,3,41,7.89873417721519,0.0,0,25.46,3.0,0.0,0,1,0,8,10,14
1,13,2,80,108,3,40,8.1,0.0,0,25.67,6.0,0.0,0,1,0,8,10,14
1,13,3,81,109,3,39,8.074074074074074,0.0,0,25.88,7.0,0.0,0,1,0,8,10,14
1,13,4,82,111,3,38,8.121951219512194,0.0,0,26.08,9.0,0.0,0,1,0,8,10,14
1,13,5,83,112,3,37,8.096385542168674,0.0,0,26.29,9.0,0.0,0,1,0,8,10,14
1,13,6,84,113,3,36,8.071428571428571,0.0,0,26.5,9.0,0.0,0,1,0,8,10,14
1,14,1,85,114,3,35,8.047058823529412,0.0,0,26.71,10.0,0.0,0,1,0,8,10,14
1,14,2,86,115,3,34,8.023255813953488,0.0,0,26.92,7.0,0.0,0,1,0,8,10,14
1,14,3,87,115,3,33,7.931034482758621,0.0,0,27.12,6.0,0.0,0,1,0,8,10,14
1,14,4,88,119,3,32,8.113636363636363,0.0,0,27.33,8.0,0.0,0,1,0,8,10,14
1,14,5,89,120,3,31,8.089887640449438,0.0,0,27.54,8.0,0.0,0,1,0,8,10,14
1,14,6,90,121,3,30,8.066666666666666,0.0,0,27.75,8.0,0.0,0,1,0,8,10,14
1,15,1,91,122,3,29,8.043956043956044,0.0,0,27.96,8.0,0.0,0,0,1,8,10,14
1,15,2,92,122,3,28,7.956521739130435,0.0,0,28.17,7.0,0.0,0,0,1,8,10,14
1,15,3,93,123,3,27,7.935483870967742,0.0,0,28.38,8.0,0.0,0,0,1,8,10,14
1,15,4,94,124,3,26,7.914893617021277,0.0,0,28.58,5.0,0.0,0,0,1,8,10,14
1,15,5,95,124,3,25,7.831578947368421,0.0,0,28.79,4.0,0.0,0,0,1,8,10,14
1,15,6,96,124,4,24,7.75,0.0,0,32.0,3.0,1.0,0,0,1,8,10,14
1,16,1,97,125,4,23,7.731958762886598,0.0,0,32.21,3.0,1.0,0,0,1,8,10,14
1,16,2,98,131,4,22,8.020408163265307,0.0,0,32.42,9.0,1.0,0,0,1,8,10,14
1,16,3,99,132,4,21,8.0,0.0,0,32.62,9.0,1.0,0,0,1,8,10,14
1,16,4,100,134,4,20,8.04,0.0,0,32.83,10.0,1.0,0,0,1,8,10,14
1,16,5,101,135,4,19,8.01980198019802,0.0,0,33.04,11.0,1.0,0,0,1,8,10,14
1,16,6,102,137,4,18,8.058823529411764,0.0,0,33.25,13.0,1.0,0,0,1,8,10,14
1,16,7,102,137,4,18,8.058823529411764,0.0,0,33.25,12.0,1.0,0,0,1,8,10,14
1,17,1,103,143,4,17,8.330097087378642,0.0,0,33.46,12.0,1.0,0,0,1,8,10,14
1,17,2,104,149,4,16,8.596153846153847,0.0,0,33.67,17.0,1.0,0,0,1,8,10,14
1,17,3,105,149,5,15,8.514285714285714,0.0,0,36.88,15.0,2.0,0,0,1,8,10,14
1,17,4,106,150,5,14,8.49056603773585,0.0,0,37.08,15.0,2.0,0,0,1,8,10,14
1,17,5,107,154,5,13,8.63551401869159,0.0,0,37.29,17.0,1.0,0,0,1,8,10,14
1,17,6,108,156,5,12,8.666666666666666,0.0,0,37.5,19.0,1.0,0,0,1,8,10,14
1,18,1,109,157,5,11,8.642201834862385,0.0,0,37.71,14.0,1.0,0,0,1,8,10,14
1,18,2,110,157,5,10,8.563636363636364,0.0,0,37.92,8.0,1.0,0,0,1,8,10,14
1,18,3,111,158,5,9,8.54054054054054,0.0,0,38.12,9.0,1.0,0,0,1,8,10,14
1,18,4,112,159,5,8,8.517857142857142,0.0,0,38.33,9.0,1.0,0,0,1,8,10,14
1,18,5,113,165,5,7,8.761061946902656,0.0,0,38.54,11.0,1.0,0,0,1,8,10,14
1,18,6,114,166,5,6,8.736842105263158,0.0,0,38.75,10.0,1.0,0,0,1,8,10,14
1,19,1,115,166,5,5,8.660869565217391,0.0,0,38.96,9.0,1.0,0,0,1,8,10,14
1,19,2,116,166,6,4,8.586206896551724,0.0,0,42.17,9.0,2.0,0,0,1,8,10,14
1,19,3,117,167,6,3,8.564102564102564,0.0,0,42.37,9.0,1.0,0,0,1,8,10,14
1,19,4,118,171,6,2,8.694915254237289,0.0,0,42.58,12.0,1.0,0,0,1,8,10,14
1,19,5,119,175,6,1,8.823529411764707,0.0,0,42.79,10.0,1.0,0,0,1,8,10,14
1,19,6,120,175,7,0,8.75,0.0,0,45.79,9.0,2.0,0,0,1,8,10,14
2,0,1,1,4,0,119,24.0,8.672268907563025,172,65.25,4.0,0.0,1,0,0,10,8,14
2,0,2,2,4,0,118,12.0,8.745762711864407,172,66.01,4.0,0.0,1,0,0,10,8,14
2,0,3,3,5,0,117,10.0,8.76923076923077,171,66.39,5.0,0.0,1,0,0,10,8,14
2,0,4,4,5,0,116,7.5,8.844827586206897,171,67.17,5.0,0.0,1,0,0,10,8,14
2,0,5,5,9,0,115,10.8,8.71304347826087,167,66.39,9.0,0.0,1,0,0,10,8,14
2,0,6,6,13,0,114,13.0,8.578947368421053,163,65.59,13.0,0.0,1,0,0,10,8,14
2,1,1,7,13,1,113,11.142857142857142,8.654867256637168,163,69.37,9.0,1.0,1,0,0,10,8,14
2,1,2,8,13,1,112,9.75,8.732142857142858,163,70.16,9.0,1.0,1,0,0,10,8,14
2,1,3,9,13,1,111,8.666666666666666,8.81081081081081,163,70.96,8.0,1.0,1,0,0,10,8,14
2,1,4,10,13,1,110,7.8,8.89090909090909,163,71.77,8.0,1.0,1,0,0,10,8,14
2,1,5,11,14,1,109,7.636363636363637,8.917431192660551,162,72.17,5.0,1.0,1,0,0,10,8,14
2,1,6,12,14,1,108,7.0,9.0,162,73.0,1.0,1.0,1,0,0,10,8,14
2,2,1,13,18,1,107,8.307692307692308,8.85981308411215,158,72.16,5.0,1.0,1,0,0,10,8,14
2,2,2,14,22,1,106,9.428571428571429,8.716981132075471,154,71.29,9.0,1.0,1,0,0,10,8,14
2,2,3,15,23,1,105,9.2,8.742857142857142,153,71.7,10.0,1.0,1,0,0,10,8,14
2,2,4,16,24,1,104,9.0,8.76923076923077,152,72.1,11.0,1.0,1,0,0,10,8,14
2,2,5,17,24,1,103,8.470588235294118,8.854368932038835,152,72.95,10.0,1.0,1,0,0,10,8,14
2,2,6,18,24,1,102,8.0,8.941176470588236,152,73.81,10.0,1.0,1,0,0,10,8,14
2,3,1,19,28,1,101,8.842105263157896,8.792079207920793,148,72.9,10.0,0.0,1,0,0,10,8,14
2,3,2,20,29,1,100,8.7,8.82,147,73.32,7.0,0.0,1,0,0,10,8,14
2,3,3,21,29,1,99,8.285714285714286,8.909090909090908,147,74.19,6.0,0.0,1,0,0,10,8,14
2,3,4,22,29,1,98,7.909090909090909,9.0,147,75.08,5.0,0.0,1,0,0,10,8,14
2,3,5,23,29,1,97,7.565217391304348,9.092783505154639,147,75.99,5.0,0.0,1,0,0,10,8,14
2,3,6,24,33,1,96,8.25,8.9375,143,75.03,9.0,0.0,1,0,0,10,8,14
2,4,1,25,34,1,95,8.16,8.968421052631578,142,75.47,6.0,0.0,1,0,0,10,8,14
2,4,2,26,34,1,94,7.846153846153846,9.063829787234043,142,76.4,5.0,0.0,1,0,0,10,8,14
2,4,3,27,34,1,93,7.555555555555555,9.161290322580646,142,77.33,5.0,0.0,1,0,0,10,8,14
2,4,4,28,35,1,92,7.5,9.195652173913043,141,77.8,6.0,0.0,1,0,0,10,8,14
2,4,5,29,36,1,91,7.448275862068965,9.23076923076923,140,78.27,7.0,0.0,1,0,0,10,8,14
2,4,6,30,36,1,90,7.2,9.333333333333334,140,79.25,3.0,0.0,1,0,0,10,8,14
2,5,1,31,37,1,89,7.161290322580645,9.370786516853933,139,79.74,3.0,0.0,1,0,0,10,8,14
2,5,2,32,38,1,88,7.125,9.409090909090908,138,80.23,4.0,0.0,1,0,0,10,8,14
2,5,3,33,42,1,87,7.636363636363637,9.241379310344827,134,79.19,8.0,0.0,1,0,0,10,8,14
2,5,4,34,44,1,86,7.764705882352941,9.209302325581396,132,79.15,9.0,0.0,1,0,0,10,8,14
2,5,5,35,48,1,85,8.228571428571428,9.035294117647059,128,78.06,12.0,0.0,1,0,0,10,8,14
2,5,6,36,52,1,84,8.666666666666666,8.857142857142858,124,76.93,16.0,0.0,1,0,0,10,8,14
2,5,7,36,54,1,84,9.0,8.714285714285714,122,75.86,17.0,0.0,1,0,0,10,8,14
2,6,1,37,55,1,83,8.91891891891892,8.74698795180723,121,76.31,17.0,0.0,0,1,0,10,8,14
2,6,2,38,56,1,82,8.842105263157896,8.78048780487805,120,76.77,14.0,0.0,0,1,0,10,8,14
2,6,3,39,57,1,81,8.76923076923077,8.814814814814815,119,77.24,13.0,0.0,0,1,0,10,8,14
2,6,4,40,57,1,80,8.55,8.925,119,78.27,9.0,0.0,0,1,0,10,8,14
2,6,5,41,57,1,79,8.341463414634147,9.037974683544304,119,79.33,5.0,0.0,0,1,0,10,8,14
2,6,6,42,59,1,78,8.428571428571429,9.0,117,79.25,5.0,0.0,0,1,0,10,8,14
2,6,7,42,63,1,78,9.0,8.692307692307692,113,76.94,8.0,0.0,0,1,0,10,8,14
2,7,1,43,63,1,77,8.790697674418604,8.805194805194805,113,78.0,7.0,0.0,0,1,0,10,8,14
2,7,2,44,64,1,76,8.727272727272727,8.842105263157896,112,78.48,7.0,0.0,0,1,0,10,8,14
2,7,3,45,68,1,75,9.066666666666666,8.64,108,77.18,11.0,0.0,0,1,0,10,8,14
2,7,4,46,69,1,74,9.0,8.675675675675675,107,77.65,12.0,0.0,0,1,0,10,8,14
2,7,5,47,70,1,73,8.936170212765957,8.712328767123287,106,78.13,11.0,0.0,0,1,0,10,8,14
2,7,6,48,70,1,72,8.75,8.833333333333334,106,79.25,7.0,0.0,0,1,0,10,8,14
2,8,1,49,70,2,71,8.571428571428571,8.95774647887324,106,83.39,7.0,1.0,0,1,0,10,8,14
2,8,2,50,71,2,70,8.52,9.0,105,83.92,7.0,1.0,0,1,0,10,8,14
2,8,3,51,72,2,69,8.470588235294118,9.043478260869565,104,84.45,4.0,1.0,0,1,0,10,8,14
2,8,4,52,73,2,68,8.423076923076923,9.088235294117647,103,85.0,4.0,1.0,0,1,0,10,8,14
2,8,5,53,74,2,67,8.377358490566039,9.134328358208956,102,85.55,4.0,1.0,0,1,0,10,8,14
2,8,6,54,75,2,66,8.333333333333334,9.181818181818182,101,86.11,5.0,1.0,0,1,0,10,8,14
2,9,1,55,75,2,65,8.181818181818182,9.323076923076924,101,87.38,5.0,1.0,0,1,0,10,8,14
2,9,2,56,79,2,64,8.464285714285714,9.09375,97,85.87,8.0,1.0,0,1,0,10,8,14
2,9,3,57,79,2,63,8.31578947368421,9.238095238095237,97,87.16,7.0,1.0,0,1,0,10,8,14
2,9,4,58,81,2,62,8.379310344827585,9.193548387096774,95,87.03,8.0,1.0,0,1,0,10,8,14
2,9,5,59,82,2,61,8.338983050847459,9.245901639344263,94,87.64,8.0,1.0,0,1,0,10,8,14
2,9,6,60,83,2,60,8.3,9.3,93,88.25,8.0,1.0,0,1,0,10,8,14
2,9,7,60,84,2,60,8.4,9.2,92,87.5,9.0,0.0,0,1,0,10,8,14
2,10,1,61,85,2,59,8.360655737704919,9.254237288135593,91,88.12,6.0,0.0,0,1,0,10,8,14
2,10,2,62,85,3,58,8.225806451612904,9.413793103448276,91,92.52,6.0,1.0,0,1,0,10,8,14
2,10,3,63,86,3,57,8.19047619047619,9.473684210526315,90,93.18,5.0,1.0,0,1,0,10,8,14
2,10,4,64,86,3,56,8.0625,9.642857142857142,90,94.65,4.0,1.0,0,1,0,10,8,14
2,10,5,65,90,3,55,8.307692307692308,9.381818181818181,86,92.91,7.0,1.0,0,1,0,10,8,14
2,10,6,66,91,3,54,8.272727272727273,9.444444444444445,85,93.58,7.0,1.0,0,1,0,10,8,14
2,11,1,67,92,3,53,8.238805970149254,9.50943396226415,84,94.28,7.0,1.0,0,1,0,10,8,14
2,11,2,68,92,3,52,8.117647058823529,9.692307692307692,84,95.86,7.0,1.0,0,1,0,10,8,14
2,11,3,69,92,3,51,8.0,9.882352941176471,84,97.49,6.0,1.0,0,1,0,10,8,14
2,11,4,70,92,3,50,7.885714285714286,10.08,84,99.18,6.0,1.0,0,1,0,10,8,14
2,11,5,71,93,3,49,7.859154929577465,10.16326530612245,83,100.0,3.0,1.0,0,1,0,10,8,14
2,11,6,72,94,3,48,7.833333333333333,10.25,82,100.0,3.0,1.0,0,1,0,10,8,14
2,12,1,73,95,3,47,7.808219178082192,10.340425531914894,81,100.0,3.0,1.0,0,1,0,10,8,14
2,12,2,74,96,3,46,7.783783783783784,10.434782608695652,80,100.0,4.0,0.0,0,1,0,10,8,14
2,12,3,75,96,4,45,7.68,10.666666666666666,80,100.0,4.0,1.0,0,1,0,10,8,14
2,12,4,76,96,4,44,7.578947368421052,10.909090909090908,80,100.0,4.0,1.0,0,1,0,10,8,14
2,12,5,77,97,4,43,7.558441558441558,11.023255813953488,79,100.0,4.0,1.0,0,1,0,10,8,14
2,12,6,78,97,4,42,7.461538461538462,11.285714285714286,79,100.0,3.0,1.0,0,1,0,10,8,14
2,13,1,79,97,4,41,7.367088607594937,11.560975609756097,79,100.0,2.0,1.0,0,1,0,10,8,14
